ip,method,url,status,size
192.168.1.205,GET,/cart,200,2584
192.168.1.195,GET,/login,404,4456
192.168.1.254,POST,/products,200,553
192.168.1.71,PUT,/products,404,1710
192.168.1.198,POST,/cart,200,2919
192.168.1.54,GET,/cart,200,752
192.168.1.17,POST,/login,200,1995
192.168.1.219,POST,/login,500,3477
192.168.1.249,PUT,/cart,404,1744
192.168.1.71,POST,/home,500,503
192.168.1.67,POST,/products,200,2279
192.168.1.150,POST,/home,200,4074
192.168.1.88,GET,/cart,404,1413
192.168.1.215,GET,/login,500,509
192.168.1.102,PUT,/login,500,864
192.168.1.48,PUT,/products,404,875
192.168.1.234,POST,/products,200,2818
192.168.1.124,POST,/login,200,4608
192.168.1.76,GET,/products,200,1150
192.168.1.46,GET,/login,500,1085
192.168.1.96,GET,/cart,200,1265
192.168.1.2,GET,/products,200,3862
192.168.1.58,GET,/products,500,2600
192.168.1.62,GET,/products,500,3773
192.168.1.198,PUT,/cart,404,4134
192.168.1.166,PUT,/login,500,1850
192.168.1.31,POST,/home,500,3024
192.168.1.87,POST,/products,500,4392
192.168.1.51,POST,/products,200,3031
192.168.1.173,POST,/login,200,1631
192.168.1.216,PUT,/cart,200,2187
192.168.1.226,GET,/cart,200,4838
192.168.1.35,GET,/login,500,2406
192.168.1.200,PUT,/home,200,405
192.168.1.68,POST,/products,200,4481
192.168.1.101,PUT,/login,200,1638
192.168.1.152,GET,/login,200,4833
192.168.1.9,GET,/products,404,2009
192.168.1.55,PUT,/home,404,1106
192.168.1.220,PUT,/home,404,4485
192.168.1.212,PUT,/home,404,873
192.168.1.8,GET,/home,200,464
192.168.1.127,GET,/home,200,4540
192.168.1.177,GET,/login,500,2017
192.168.1.211,PUT,/home,500,2555
192.168.1.178,PUT,/cart,200,2406
192.168.1.240,GET,/login,200,3868
192.168.1.225,GET,/products,200,3523
192.168.1.254,GET,/home,200,1250
192.168.1.187,PUT,/login,200,1878
192.168.1.56,POST,/cart,500,3793
192.168.1.129,POST,/cart,404,3837
192.168.1.103,PUT,/login,500,439
192.168.1.201,GET,/login,200,3878
192.168.1.198,POST,/products,404,4386
192.168.1.241,PUT,/cart,404,453
192.168.1.109,GET,/login,404,3176
192.168.1.170,PUT,/products,200,2389
192.168.1.220,PUT,/login,200,4288
192.168.1.81,GET,/products,200,3598
192.168.1.33,POST,/home,200,4093
192.168.1.47,PUT,/login,200,885
192.168.1.84,PUT,/cart,200,204
192.168.1.49,POST,/cart,500,4375
192.168.1.12,GET,/login,200,3313
192.168.1.13,PUT,/cart,500,1574
192.168.1.37,GET,/cart,200,2273
192.168.1.218,PUT,/cart,200,2796
192.168.1.92,PUT,/login,200,562
192.168.1.90,GET,/products,200,702
192.168.1.191,GET,/login,200,2928
192.168.1.192,POST,/login,200,2146
192.168.1.193,POST,/login,500,834
192.168.1.205,POST,/login,200,3533
192.168.1.95,PUT,/products,200,3554
192.168.1.137,POST,/products,200,4902
192.168.1.253,GET,/home,200,4904
192.168.1.208,PUT,/products,200,299
192.168.1.62,POST,/products,200,4046
192.168.1.175,POST,/home,500,1736
192.168.1.183,PUT,/login,500,517
192.168.1.216,GET,/login,200,633
192.168.1.169,GET,/login,200,889
192.168.1.130,GET,/login,200,294
192.168.1.158,GET,/login,200,2575
192.168.1.238,GET,/login,500,1722
192.168.1.221,POST,/cart,404,635
192.168.1.93,PUT,/home,200,1149
192.168.1.218,POST,/home,200,1251
192.168.1.233,GET,/login,200,4066
192.168.1.189,PUT,/cart,404,2972
192.168.1.177,POST,/login,200,3067
192.168.1.186,GET,/login,500,1016
192.168.1.129,POST,/login,200,4963
192.168.1.237,GET,/login,200,2917
192.168.1.166,POST,/cart,200,1322
192.168.1.51,GET,/products,200,4808
192.168.1.246,PUT,/login,200,4341
192.168.1.208,GET,/cart,200,3792
192.168.1.207,POST,/home,200,3133
192.168.1.204,POST,/login,200,1463
192.168.1.202,GET,/products,200,2165
192.168.1.119,PUT,/cart,500,839
192.168.1.3,GET,/login,200,689
192.168.1.88,PUT,/products,200,4187
192.168.1.98,POST,/home,500,2630
192.168.1.206,POST,/login,500,2109
192.168.1.240,GET,/products,500,1246
192.168.1.11,PUT,/login,500,844
192.168.1.251,POST,/login,500,4827
192.168.1.166,POST,/login,200,2679
192.168.1.191,PUT,/products,200,585
192.168.1.244,POST,/cart,200,3557
192.168.1.166,GET,/home,200,1473
192.168.1.33,POST,/login,200,1405
192.168.1.13,PUT,/home,200,1089
192.168.1.58,POST,/login,500,4890
192.168.1.223,GET,/login,200,206
192.168.1.132,POST,/login,500,1652
192.168.1.212,PUT,/login,500,4372
192.168.1.78,GET,/login,200,2768
192.168.1.189,PUT,/products,200,241
192.168.1.169,GET,/home,200,2357
192.168.1.173,GET,/home,200,3669
192.168.1.132,PUT,/cart,200,1554
192.168.1.128,POST,/cart,200,384
192.168.1.136,GET,/home,200,560
192.168.1.163,POST,/home,404,2288
192.168.1.94,POST,/cart,200,3758
192.168.1.65,GET,/products,200,4214
192.168.1.162,POST,/products,200,3969
192.168.1.36,PUT,/home,200,2389
192.168.1.79,PUT,/home,200,3336
192.168.1.122,GET,/cart,200,4458
192.168.1.153,POST,/home,500,3227
192.168.1.149,POST,/home,500,3193
192.168.1.57,PUT,/home,404,1500
192.168.1.191,PUT,/login,200,2556
192.168.1.213,GET,/cart,200,610
192.168.1.51,GET,/products,200,2079
192.168.1.48,GET,/login,500,4639
192.168.1.140,PUT,/cart,404,1193
192.168.1.100,PUT,/products,200,4960
192.168.1.166,PUT,/products,500,1827
192.168.1.4,GET,/login,200,273
192.168.1.38,GET,/products,200,2661
192.168.1.114,POST,/login,200,2470
192.168.1.18,GET,/home,404,1585
192.168.1.228,GET,/products,404,2230
192.168.1.115,GET,/login,200,2840
192.168.1.250,GET,/home,200,1360
192.168.1.250,PUT,/home,200,3261
192.168.1.81,POST,/cart,200,4982
192.168.1.72,POST,/home,500,675
192.168.1.144,PUT,/home,200,4610
192.168.1.124,PUT,/home,404,2358
192.168.1.93,GET,/login,404,3142
192.168.1.9,POST,/cart,200,241
192.168.1.34,POST,/home,200,2566
192.168.1.229,POST,/login,500,1998
192.168.1.166,POST,/products,200,3531
192.168.1.229,PUT,/cart,200,864
192.168.1.207,GET,/cart,200,2565
192.168.1.114,PUT,/login,200,4290
192.168.1.1,PUT,/login,404,4369
192.168.1.250,POST,/cart,500,1597
192.168.1.45,POST,/cart,200,4150
192.168.1.20,PUT,/home,404,561
192.168.1.105,GET,/products,200,4011
192.168.1.26,GET,/home,200,223
192.168.1.33,GET,/login,200,2552
192.168.1.167,GET,/cart,200,377
192.168.1.112,PUT,/products,200,2529
192.168.1.237,POST,/cart,200,3568
192.168.1.46,POST,/home,500,1498
192.168.1.11,GET,/login,200,1030
192.168.1.201,GET,/login,200,4085
192.168.1.37,GET,/products,200,1155
192.168.1.32,PUT,/cart,404,1027
192.168.1.113,PUT,/login,404,1675
192.168.1.198,POST,/cart,500,3753
192.168.1.108,GET,/cart,200,1408
192.168.1.52,PUT,/home,200,1324
192.168.1.68,PUT,/cart,404,4700
192.168.1.240,PUT,/login,500,1743
192.168.1.249,POST,/home,200,3082
192.168.1.242,GET,/home,200,4746
192.168.1.98,GET,/home,404,2689
192.168.1.221,GET,/login,500,572
192.168.1.96,GET,/home,404,3579
192.168.1.55,GET,/cart,404,247
192.168.1.149,PUT,/home,200,952
192.168.1.98,GET,/login,200,2936
192.168.1.151,GET,/home,404,1060
192.168.1.189,PUT,/home,200,473
192.168.1.37,PUT,/home,200,4208
192.168.1.86,GET,/products,200,1232
192.168.1.204,PUT,/home,500,3924
192.168.1.18,POST,/login,404,2114
192.168.1.176,PUT,/cart,200,4848
192.168.1.120,PUT,/products,404,4151
192.168.1.77,PUT,/products,500,2126
192.168.1.194,POST,/cart,200,971
192.168.1.132,PUT,/login,200,2803
192.168.1.236,POST,/home,500,2552
192.168.1.179,GET,/products,404,2497
192.168.1.215,PUT,/home,404,1305
192.168.1.110,PUT,/cart,200,3620
192.168.1.192,PUT,/products,200,4664
192.168.1.40,POST,/login,200,4023
192.168.1.172,GET,/cart,200,3700
192.168.1.81,GET,/products,500,1584
192.168.1.181,POST,/products,200,1668
192.168.1.193,GET,/login,200,927
192.168.1.31,GET,/products,500,3149
192.168.1.31,PUT,/home,404,1266
192.168.1.69,POST,/products,200,3379
192.168.1.217,PUT,/cart,200,4555
192.168.1.84,POST,/login,200,234
192.168.1.137,GET,/cart,200,2355
192.168.1.139,PUT,/home,200,2593
192.168.1.152,GET,/login,200,4213
192.168.1.6,POST,/products,200,618
192.168.1.99,POST,/home,500,4342
192.168.1.116,PUT,/cart,404,2476
192.168.1.241,PUT,/home,500,1268
192.168.1.245,POST,/cart,404,943
192.168.1.22,POST,/home,500,473
192.168.1.116,POST,/products,200,2407
192.168.1.235,PUT,/login,200,2684
192.168.1.222,POST,/login,404,3788
192.168.1.192,GET,/home,200,2535
192.168.1.7,POST,/login,200,626
192.168.1.31,POST,/login,404,3057
192.168.1.29,GET,/login,200,355
192.168.1.46,GET,/products,200,4642
192.168.1.117,POST,/cart,500,4716
192.168.1.139,POST,/cart,500,355
192.168.1.238,PUT,/home,200,3309
192.168.1.147,PUT,/home,404,1524
192.168.1.145,GET,/cart,500,562
192.168.1.218,POST,/login,404,202
192.168.1.60,PUT,/cart,200,793
192.168.1.76,GET,/cart,404,2502
192.168.1.157,GET,/products,200,1469
192.168.1.89,PUT,/home,404,4168
192.168.1.120,POST,/products,200,1982
192.168.1.140,POST,/login,500,565
192.168.1.206,PUT,/products,200,4202
192.168.1.119,POST,/products,200,3074
192.168.1.223,PUT,/home,404,1706
192.168.1.190,GET,/home,404,1975
192.168.1.198,POST,/login,200,1871
192.168.1.38,PUT,/cart,200,3898
192.168.1.226,PUT,/cart,404,4378
192.168.1.235,PUT,/login,200,2269
192.168.1.99,PUT,/cart,500,1479
192.168.1.6,GET,/home,404,2103
192.168.1.125,GET,/cart,200,3742
192.168.1.86,PUT,/home,500,1225
192.168.1.241,POST,/cart,200,461
192.168.1.103,GET,/home,404,1811
192.168.1.41,GET,/login,200,4585
192.168.1.177,GET,/products,500,3046
192.168.1.4,PUT,/home,500,237
192.168.1.87,PUT,/products,500,1567
192.168.1.84,GET,/cart,404,3253
192.168.1.203,POST,/products,500,3671
192.168.1.147,POST,/home,500,3909
192.168.1.130,PUT,/home,500,3884
192.168.1.8,POST,/login,200,246
192.168.1.80,PUT,/products,500,3098
192.168.1.30,POST,/products,500,2966
192.168.1.8,GET,/home,200,2688
192.168.1.16,PUT,/home,200,1814
192.168.1.164,PUT,/login,404,1386
192.168.1.63,PUT,/home,200,4005
192.168.1.200,PUT,/cart,500,383
192.168.1.93,GET,/login,200,488
192.168.1.192,GET,/products,500,557
192.168.1.17,POST,/products,200,1921
192.168.1.9,PUT,/login,200,1509
192.168.1.130,POST,/cart,500,3765
192.168.1.128,GET,/home,200,4523
192.168.1.43,PUT,/home,500,3637
192.168.1.235,PUT,/cart,200,3247
192.168.1.122,GET,/home,200,1279
192.168.1.80,GET,/products,200,2912
192.168.1.216,PUT,/home,500,4726
192.168.1.100,POST,/home,200,1802
192.168.1.251,POST,/login,500,4467
192.168.1.97,PUT,/products,500,1231
192.168.1.55,PUT,/products,200,2458
192.168.1.194,GET,/login,200,4615
192.168.1.210,PUT,/home,404,4527
192.168.1.147,GET,/products,200,1258
192.168.1.73,GET,/login,200,4357
192.168.1.118,POST,/home,500,247
192.168.1.159,GET,/products,200,4845
192.168.1.210,PUT,/login,200,4167
192.168.1.224,PUT,/products,200,3195
192.168.1.40,GET,/cart,500,3907
192.168.1.184,PUT,/products,404,4135
192.168.1.180,PUT,/products,404,3694
192.168.1.202,PUT,/products,200,293
192.168.1.233,PUT,/login,200,2778
192.168.1.1,POST,/login,200,3350
192.168.1.21,POST,/cart,200,670
192.168.1.250,POST,/cart,500,4326
192.168.1.117,POST,/products,500,3483
192.168.1.108,PUT,/home,200,1335
192.168.1.21,GET,/products,500,4297
192.168.1.173,POST,/cart,404,499
192.168.1.209,GET,/login,200,3691
192.168.1.199,GET,/products,200,1852
192.168.1.144,POST,/login,404,2969
192.168.1.66,PUT,/login,200,797
192.168.1.115,GET,/home,200,911
192.168.1.42,GET,/products,500,3204
192.168.1.79,PUT,/products,200,3715
192.168.1.211,POST,/login,200,4025
192.168.1.231,POST,/cart,200,4894
192.168.1.10,POST,/login,200,2113
192.168.1.156,PUT,/login,404,1631
192.168.1.2,GET,/cart,404,3412
192.168.1.184,PUT,/cart,500,3033
192.168.1.253,GET,/products,200,3211
192.168.1.231,PUT,/cart,500,4029
192.168.1.206,PUT,/cart,200,2337
192.168.1.20,PUT,/login,200,4959
192.168.1.43,PUT,/products,200,3164
192.168.1.63,POST,/home,200,1861
192.168.1.113,POST,/products,200,3086
192.168.1.214,GET,/login,200,3952
192.168.1.151,POST,/cart,500,2108
192.168.1.22,POST,/cart,404,2526
192.168.1.22,GET,/products,200,4862
192.168.1.55,POST,/login,200,2432
192.168.1.181,GET,/home,500,3546
192.168.1.244,POST,/home,200,4133
192.168.1.165,GET,/cart,500,2424
192.168.1.244,PUT,/products,500,916
192.168.1.213,GET,/home,200,2100
192.168.1.223,GET,/products,500,2003
192.168.1.239,POST,/cart,500,1346
192.168.1.27,PUT,/home,200,735
192.168.1.56,PUT,/cart,404,642
192.168.1.146,POST,/cart,200,2904
192.168.1.180,GET,/login,200,1754
192.168.1.187,GET,/products,200,2218
192.168.1.129,GET,/home,500,2028
192.168.1.11,GET,/home,200,4973
192.168.1.128,POST,/login,404,2668
192.168.1.80,PUT,/cart,500,4330
192.168.1.11,POST,/cart,500,909
192.168.1.145,PUT,/cart,200,2569
192.168.1.31,GET,/home,200,3085
192.168.1.230,PUT,/login,200,1983
192.168.1.19,PUT,/login,200,2498
192.168.1.163,POST,/login,200,2782
192.168.1.183,PUT,/cart,200,3043
192.168.1.115,PUT,/cart,200,886
192.168.1.137,PUT,/cart,200,4969
192.168.1.210,POST,/cart,404,2084
192.168.1.125,GET,/home,404,1783
192.168.1.23,GET,/cart,500,1161
192.168.1.249,POST,/products,200,4581
192.168.1.47,POST,/login,200,3989
192.168.1.220,GET,/home,200,1101
192.168.1.107,POST,/login,404,3770
192.168.1.195,POST,/home,200,4254
192.168.1.203,POST,/cart,200,3685
192.168.1.212,POST,/login,200,4862
192.168.1.195,POST,/cart,200,4558
192.168.1.93,GET,/home,500,4483
192.168.1.227,POST,/home,500,3414
192.168.1.237,GET,/products,200,3989
192.168.1.6,GET,/products,200,897
192.168.1.244,GET,/login,200,650
192.168.1.160,POST,/home,200,329
192.168.1.19,POST,/login,200,909
192.168.1.232,GET,/products,200,1586
192.168.1.216,PUT,/products,500,4562
192.168.1.87,GET,/home,200,4740
192.168.1.117,PUT,/login,200,3284
192.168.1.248,POST,/login,500,763
192.168.1.52,GET,/login,200,658
192.168.1.172,PUT,/login,200,4256
192.168.1.171,PUT,/cart,200,3697
192.168.1.234,PUT,/login,404,3302
192.168.1.106,GET,/login,200,3527
192.168.1.44,PUT,/home,500,782
192.168.1.30,GET,/cart,200,3196
192.168.1.100,GET,/home,200,2821
192.168.1.165,POST,/login,200,4216
192.168.1.217,GET,/cart,500,514
192.168.1.22,PUT,/products,200,3099
192.168.1.208,POST,/products,200,2769
192.168.1.65,PUT,/cart,404,349
192.168.1.123,GET,/cart,404,1072
192.168.1.9,PUT,/cart,200,3525
192.168.1.102,GET,/cart,200,2155
192.168.1.145,PUT,/cart,404,4227
192.168.1.240,PUT,/home,500,4506
192.168.1.230,PUT,/cart,200,3986
192.168.1.73,GET,/cart,500,1242
192.168.1.55,GET,/home,200,3657
192.168.1.163,POST,/products,200,1866
192.168.1.144,PUT,/login,200,1917
192.168.1.35,GET,/cart,200,3513
192.168.1.198,PUT,/home,200,2053
192.168.1.166,GET,/cart,200,310
192.168.1.174,GET,/login,200,3333
192.168.1.120,PUT,/products,200,2950
192.168.1.111,PUT,/cart,500,4817
192.168.1.200,PUT,/products,200,3036
192.168.1.67,POST,/home,404,3516
192.168.1.47,POST,/login,200,4575
192.168.1.114,GET,/home,200,1481
192.168.1.16,GET,/products,500,4243
192.168.1.99,POST,/cart,500,3056
192.168.1.41,GET,/products,500,4279
192.168.1.29,GET,/cart,404,3665
192.168.1.8,GET,/login,200,4911
192.168.1.15,POST,/cart,500,1857
192.168.1.208,GET,/home,200,3902
192.168.1.114,POST,/login,500,737
192.168.1.73,PUT,/cart,200,3994
192.168.1.114,GET,/home,500,2138
192.168.1.226,PUT,/login,500,3761
192.168.1.141,GET,/home,404,2501
192.168.1.8,GET,/login,200,310
192.168.1.252,GET,/products,200,2380
192.168.1.179,PUT,/cart,500,3969
192.168.1.85,GET,/products,500,2408
192.168.1.24,POST,/login,404,3725
192.168.1.185,GET,/products,200,1796
192.168.1.203,GET,/products,200,1096
192.168.1.24,PUT,/login,200,2913
192.168.1.115,PUT,/cart,200,1291
192.168.1.113,POST,/cart,200,2402
192.168.1.94,POST,/cart,200,822
192.168.1.110,POST,/home,200,4849
192.168.1.210,PUT,/login,200,1687
192.168.1.147,POST,/login,200,4796
192.168.1.39,POST,/cart,200,2524
192.168.1.157,POST,/cart,404,4640
192.168.1.172,POST,/home,200,1892
192.168.1.160,POST,/cart,500,4619
192.168.1.231,PUT,/home,200,3007
192.168.1.94,PUT,/cart,200,2436
192.168.1.146,PUT,/cart,200,331
192.168.1.30,GET,/cart,200,1495
192.168.1.133,POST,/login,200,2149
192.168.1.39,PUT,/home,200,2595
192.168.1.205,POST,/home,404,3838
192.168.1.238,POST,/home,500,592
192.168.1.121,POST,/home,200,3768
192.168.1.109,PUT,/products,500,3470
192.168.1.89,GET,/login,500,2281
192.168.1.116,GET,/home,200,2511
192.168.1.16,POST,/login,200,2270
192.168.1.210,POST,/login,200,4949
192.168.1.80,POST,/home,200,3972
192.168.1.135,PUT,/home,404,4506
192.168.1.63,PUT,/cart,500,3300
192.168.1.22,POST,/products,500,2345
192.168.1.171,PUT,/login,500,516
192.168.1.105,PUT,/home,200,4893
192.168.1.238,PUT,/cart,200,3293
192.168.1.67,PUT,/home,500,1237
192.168.1.226,GET,/cart,200,1874
192.168.1.193,PUT,/cart,500,3616
192.168.1.206,POST,/home,200,2803
192.168.1.133,GET,/login,200,665
192.168.1.156,GET,/home,200,4095
192.168.1.91,PUT,/home,404,1623
192.168.1.46,GET,/login,500,3799
192.168.1.223,PUT,/products,200,1186
192.168.1.52,GET,/cart,404,481
192.168.1.16,PUT,/home,200,2598
192.168.1.108,POST,/products,200,2711
192.168.1.73,GET,/home,200,2719
192.168.1.204,GET,/home,500,2430
192.168.1.253,PUT,/products,500,3293
192.168.1.190,PUT,/cart,200,1663
192.168.1.106,PUT,/login,200,4318
192.168.1.21,GET,/login,200,3858
192.168.1.179,PUT,/cart,200,832
192.168.1.32,POST,/home,200,4935
192.168.1.186,PUT,/cart,200,2636
192.168.1.104,GET,/home,200,3574
192.168.1.64,GET,/home,200,3143
192.168.1.86,PUT,/login,200,1612
192.168.1.52,PUT,/cart,404,367
192.168.1.76,GET,/cart,200,237
192.168.1.233,PUT,/login,500,1768
192.168.1.195,PUT,/home,200,4150
192.168.1.40,PUT,/products,200,3351
192.168.1.250,PUT,/login,200,1199
192.168.1.67,POST,/cart,200,4963
192.168.1.49,PUT,/login,500,4343
192.168.1.249,PUT,/cart,200,4889
192.168.1.59,POST,/products,200,693
192.168.1.9,POST,/products,404,2690
192.168.1.72,GET,/cart,200,1407
192.168.1.6,PUT,/cart,200,970
192.168.1.106,POST,/home,200,1780
192.168.1.152,POST,/products,404,3194
192.168.1.87,GET,/products,200,748
192.168.1.229,PUT,/login,200,1136
192.168.1.46,PUT,/cart,200,2741
192.168.1.113,PUT,/cart,200,4420
192.168.1.148,PUT,/products,200,242
192.168.1.8,POST,/cart,200,4109
192.168.1.188,GET,/home,200,3205
192.168.1.245,PUT,/cart,404,4762
192.168.1.150,GET,/products,200,4043
192.168.1.26,POST,/cart,500,3699
192.168.1.219,GET,/login,200,4389
192.168.1.234,POST,/home,200,2103
192.168.1.220,PUT,/login,200,1679
192.168.1.127,GET,/home,404,4102
192.168.1.165,PUT,/products,500,3368
192.168.1.220,PUT,/home,200,1144
192.168.1.96,PUT,/login,200,4851
192.168.1.223,POST,/cart,200,1764
192.168.1.174,PUT,/products,200,542
192.168.1.22,GET,/login,404,1962
192.168.1.222,GET,/home,500,2285
192.168.1.91,GET,/cart,200,1787
192.168.1.54,PUT,/login,200,4536
192.168.1.140,PUT,/login,200,3422
192.168.1.66,GET,/cart,500,4084
192.168.1.210,PUT,/cart,200,3050
192.168.1.83,POST,/cart,500,2199
192.168.1.221,POST,/cart,500,1241
192.168.1.212,PUT,/products,200,2847
192.168.1.173,PUT,/login,404,1889
192.168.1.32,POST,/cart,200,3940
192.168.1.73,GET,/home,200,1861
192.168.1.26,GET,/products,404,1724
192.168.1.11,GET,/products,200,1781
192.168.1.161,POST,/products,404,3883
192.168.1.63,POST,/cart,500,4112
192.168.1.79,POST,/cart,200,2327
192.168.1.177,POST,/login,200,4376
192.168.1.155,PUT,/cart,200,2419
192.168.1.160,PUT,/login,500,4865
192.168.1.190,PUT,/home,200,3088
192.168.1.79,POST,/products,200,4595
192.168.1.36,POST,/cart,500,3861
192.168.1.96,POST,/products,200,2473
192.168.1.218,POST,/login,200,4853
192.168.1.242,POST,/home,200,2976
192.168.1.198,POST,/cart,200,912
192.168.1.167,GET,/cart,500,1775
192.168.1.49,PUT,/home,500,1628
192.168.1.224,POST,/home,200,1157
192.168.1.73,GET,/cart,500,2354
192.168.1.9,GET,/products,404,3939
192.168.1.32,POST,/home,200,1208
192.168.1.97,POST,/login,500,3332
192.168.1.163,GET,/products,200,4714
192.168.1.160,PUT,/home,200,2944
192.168.1.198,GET,/cart,200,3990
192.168.1.175,GET,/products,500,4445
